# Chunk-averaged data for fix zOrder and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount c_myOrder[1]
100 83 17453
  30 29.5 187.1 0.304961
  31 30.5 172.2 0.304834
  32 31.5 227.6 0.301062
  33 32.5 265.5 0.308229
  34 33.5 180.5 0.305253
  35 34.5 173 0.303603
  36 35.5 233.9 0.305963
  37 36.5 260.3 0.308699
  38 37.5 177.7 0.304471
  39 38.5 175.3 0.300199
  40 39.5 242.9 0.302416
  41 40.5 239.3 0.295169
  42 41.5 182.6 0.286239
  43 42.5 197.4 0.280052
  44 43.5 222 0.273735
  45 44.5 212.8 0.27276
  46 45.5 209.4 0.269999
  47 46.5 207 0.270141
  48 47.5 215.4 0.27031
  49 48.5 208.6 0.271243
  50 49.5 217.4 0.270972
  51 50.5 206.7 0.270596
  52 51.5 212.4 0.271741
  53 52.5 211.5 0.270335
  54 53.5 213.5 0.268482
  55 54.5 206.7 0.270142
  56 55.5 214 0.2725
  57 56.5 211.7 0.271608
  58 57.5 205.8 0.269917
  59 58.5 209.6 0.270862
  60 59.5 215 0.270269
  61 60.5 209.2 0.269849
  62 61.5 216.3 0.26946
  63 62.5 204.8 0.273605
  64 63.5 210.4 0.275417
  65 64.5 205.5 0.269499
  66 65.5 213.6 0.270784
  67 66.5 217 0.271885
  68 67.5 209.3 0.268972
  69 68.5 212.5 0.272218
  70 69.5 209.2 0.270646
  71 70.5 210.1 0.272941
  72 71.5 212.8 0.271584
  73 72.5 209.5 0.26826
  74 73.5 216.8 0.269634
  75 74.5 210.9 0.270036
  76 75.5 202.3 0.268296
  77 76.5 199.1 0.271122
  78 77.5 230.5 0.276667
  79 78.5 221.7 0.285087
  80 79.5 177.4 0.285298
  81 80.5 191.4 0.288587
  82 81.5 268.4 0.297676
  83 82.5 46.5 0.291213
1200 83 17453.000000000004
  1 0.5 206 0.301547
  2 1.5 275 0.304104
  3 2.5 191.9 0.301243
  4 3.5 171.4 0.302296
  5 4.5 218.7 0.304704
  6 5.5 270.6 0.306098
  7 6.5 184.5 0.304871
  8 7.5 172.5 0.30611
  9 8.5 233.7 0.305855
  10 9.5 263.5 0.309346
  11 10.5 175.7 0.304223
  12 11.5 174 0.304162
  13 12.5 254 0.30578
  14 13.5 243.1 0.30599
  15 14.5 173.8 0.305203
  16 15.5 178.1 0.304906
  17 16.5 268.7 0.307976
  18 17.5 227.1 0.307849
  19 18.5 171.5 0.306418
  20 19.5 184.5 0.305368
  21 20.5 278.3 0.307974
  22 21.5 211.8 0.307137
  23 22.5 170.7 0.306142
  24 23.5 200.3 0.305843
  25 24.5 275.6 0.309878
  26 25.5 199.4 0.300834
  27 26.5 172 0.301847
  28 27.5 215 0.302503
  29 28.5 268.3 0.303284
  30 29.5 189.5 0.30192
  31 30.5 172.4 0.30434
  32 31.5 223.2 0.302824
  33 32.5 268.4 0.306695
  34 33.5 181 0.306187
  35 34.5 173.1 0.307857
  36 35.5 236.8 0.307509
  37 36.5 258.5 0.308598
  38 37.5 176.8 0.30186
  39 38.5 175.7 0.302263
  40 39.5 244.4 0.298339
  41 40.5 241.2 0.29578
  42 41.5 179.9 0.289839
  43 42.5 192.4 0.281612
  44 43.5 223.2 0.27375
  45 44.5 216.9 0.269767
  46 45.5 208 0.271332
  47 46.5 209.1 0.267044
  48 47.5 212.2 0.268659
  49 48.5 208.5 0.271343
  50 49.5 210.7 0.270734
  51 50.5 211.2 0.274368
  52 51.5 212.5 0.270118
  53 52.5 210 0.269744
  54 53.5 209.2 0.265883
  55 54.5 209.2 0.273427
  56 55.5 212.1 0.270469
  57 56.5 209.3 0.271092
  58 57.5 214 0.270836
  59 58.5 206.6 0.270778
  60 59.5 217.9 0.267548
  61 60.5 203.7 0.270164
  62 61.5 217.1 0.273116
  63 62.5 207.1 0.274985
  64 63.5 214.8 0.269218
  65 64.5 204.2 0.269355
  66 65.5 219.1 0.268219
  67 66.5 212.2 0.270485
  68 67.5 208.2 0.271189
  69 68.5 213.6 0.270335
  70 69.5 205.9 0.269415
  71 70.5 205.9 0.269851
  72 71.5 217.8 0.27149
  73 72.5 207.1 0.269017
  74 73.5 217.9 0.269227
  75 74.5 214.4 0.26864
  76 75.5 202.9 0.271341
  77 76.5 195.7 0.270752
  78 77.5 241.3 0.272482
  79 78.5 219.8 0.283567
  80 79.5 176.3 0.28486
  81 80.5 191.7 0.292778
  82 81.5 271.1 0.298676
  83 82.5 41.6 0.284871
1300 83 17452.999999999993
  1 0.5 219.6 0.301052
  2 1.5 269.4 0.30045
  3 2.5 185.5 0.298764
  4 3.5 172 0.303032
  5 4.5 231.2 0.301634
  6 5.5 263.6 0.304164
  7 6.5 178.6 0.306765
  8 7.5 174.1 0.306985
  9 8.5 254.8 0.307269
  10 9.5 244.6 0.305721
  11 10.5 171.5 0.304723
  12 11.5 180 0.304915
  13 12.5 267.5 0.305398
  14 13.5 224 0.301924
  15 14.5 173.9 0.300882
  16 15.5 190.2 0.302609
  17 16.5 272.2 0.306924
  18 17.5 212.6 0.303937
  19 18.5 169.8 0.307253
  20 19.5 192.6 0.3057
  21 20.5 283.4 0.308736
  22 21.5 198.5 0.303162
  23 22.5 170.3 0.308039
  24 23.5 202 0.30646
  25 24.5 278.1 0.309147
  26 25.5 195.7 0.301512
  27 26.5 169.4 0.299552
  28 27.5 203.8 0.299407
  29 28.5 275.5 0.304311
  30 29.5 196.2 0.300778
  31 30.5 171.8 0.303047
  32 31.5 220.8 0.302966
  33 32.5 268.4 0.308792
  34 33.5 184.3 0.303192
  35 34.5 170.8 0.3051
  36 35.5 230.7 0.309751
  37 36.5 262.4 0.307268
  38 37.5 181 0.303327
  39 38.5 173.7 0.299328
  40 39.5 240 0.297798
  41 40.5 247.6 0.29582
  42 41.5 180.8 0.286991
  43 42.5 193 0.280114
  44 43.5 223.3 0.277954
  45 44.5 212.1 0.268038
  46 45.5 207.1 0.269732
  47 46.5 212 0.270329
  48 47.5 212.9 0.271724
  49 48.5 207.1 0.267918
  50 49.5 212.3 0.272914
  51 50.5 209.7 0.272523
  52 51.5 212.9 0.272253
  53 52.5 201.5 0.271437
  54 53.5 214.4 0.267937
  55 54.5 208.8 0.270555
  56 55.5 214.5 0.272778
  57 56.5 211 0.272531
  58 57.5 212.4 0.266523
  59 58.5 205.4 0.269598
  60 59.5 211.3 0.267904
  61 60.5 213.1 0.271101
  62 61.5 210.6 0.270969
  63 62.5 210.4 0.272395
  64 63.5 210.8 0.271317
  65 64.5 210.6 0.263459
  66 65.5 210.4 0.270122
  67 66.5 215.1 0.27303
  68 67.5 209.8 0.275032
  69 68.5 213.1 0.270548
  70 69.5 206.7 0.269773
  71 70.5 210 0.269215
  72 71.5 210.4 0.267296
  73 72.5 216.5 0.266879
  74 73.5 213.4 0.271325
  75 74.5 215.5 0.270733
  76 75.5 202.3 0.27072
  77 76.5 203.1 0.267703
  78 77.5 235.1 0.278052
  79 78.5 221.5 0.284128
  80 79.5 173.8 0.287748
  81 80.5 201.5 0.293728
  82 81.5 267.6 0.297319
  83 82.5 37.1 0.29089
1400 83 17452.999999999996
  1 0.5 224.6 0.297678
  2 1.5 268.2 0.303712
  3 2.5 181.3 0.296171
  4 3.5 174.6 0.299481
  5 4.5 244.9 0.301951
  6 5.5 251.3 0.300754
  7 6.5 174.7 0.30015
  8 7.5 180 0.301672
  9 8.5 264.7 0.307363
  10 9.5 230.2 0.306006
  11 10.5 170.4 0.306689
  12 11.5 190.9 0.304021
  13 12.5 269.3 0.309474
  14 13.5 213.6 0.300227
  15 14.5 171.3 0.304592
  16 15.5 197.5 0.301479
  17 16.5 273.6 0.304612
  18 17.5 203.5 0.303603
  19 18.5 170.2 0.307364
  20 19.5 196.6 0.305845
  21 20.5 277.2 0.307218
  22 21.5 201.7 0.306074
  23 22.5 169.8 0.305485
  24 23.5 202.7 0.303513
  25 24.5 277.7 0.305579
  26 25.5 194.7 0.303854
  27 26.5 170.6 0.302514
  28 27.5 214.5 0.30267
  29 28.5 265.2 0.304678
  30 29.5 194.9 0.300635
  31 30.5 171.4 0.300536
  32 31.5 212 0.298507
  33 32.5 275 0.306817
  34 33.5 186.4 0.30147
  35 34.5 170.5 0.305004
  36 35.5 219.5 0.304606
  37 36.5 270 0.305995
  38 37.5 185 0.301294
  39 38.5 176 0.299887
  40 39.5 229.6 0.300836
  41 40.5 250.4 0.296987
  42 41.5 187.2 0.287642
  43 42.5 185.4 0.284681
  44 43.5 222.6 0.275187
  45 44.5 224.4 0.266288
  46 45.5 203.6 0.271491
  47 46.5 215 0.269988
  48 47.5 214.1 0.269965
  49 48.5 207.4 0.271748
  50 49.5 208.9 0.271071
  51 50.5 210 0.270026
  52 51.5 209.7 0.273374
  53 52.5 208 0.271302
  54 53.5 214.3 0.267253
  55 54.5 206.4 0.271528
  56 55.5 214.8 0.271482
  57 56.5 204.1 0.269584
  58 57.5 206.8 0.266041
  59 58.5 211.4 0.2694
  60 59.5 206.6 0.267678
  61 60.5 214.3 0.272174
  62 61.5 211 0.269604
  63 62.5 212.6 0.272821
  64 63.5 210.7 0.269611
  65 64.5 209.6 0.267454
  66 65.5 210.4 0.271432
  67 66.5 215.9 0.274626
  68 67.5 211.4 0.270947
  69 68.5 205.9 0.271808
  70 69.5 209.5 0.271955
  71 70.5 210.2 0.272441
  72 71.5 214.7 0.27068
  73 72.5 217.5 0.269242
  74 73.5 213.5 0.270794
  75 74.5 210 0.271585
  76 75.5 205.8 0.268024
  77 76.5 199.5 0.271454
  78 77.5 242.3 0.276173
  79 78.5 220.6 0.286663
  80 79.5 174.2 0.290581
  81 80.5 202.3 0.292244
  82 81.5 273.7 0.298494
  83 82.5 30.5 0.284177
1500 83 17453
  1 0.5 226.7 0.295489
  2 1.5 264.7 0.302563
  3 2.5 180.2 0.297142
  4 3.5 174.4 0.299819
  5 4.5 249.9 0.300979
  6 5.5 247.2 0.301907
  7 6.5 173.6 0.297992
  8 7.5 179.3 0.298329
  9 8.5 268.9 0.306345
  10 9.5 226.9 0.30499
  11 10.5 169.9 0.306444
  12 11.5 185 0.303904
  13 12.5 279.9 0.309236
  14 13.5 210.5 0.303163
  15 14.5 169.6 0.301541
  16 15.5 197.3 0.301772
  17 16.5 271 0.305442
  18 17.5 206.6 0.303518
  19 18.5 170.3 0.304358
  20 19.5 202 0.306245
  21 20.5 276.8 0.310803
  22 21.5 196.6 0.30803
  23 22.5 170.4 0.306794
  24 23.5 203.4 0.300803
  25 24.5 281.1 0.306093
  26 25.5 189.9 0.300922
  27 26.5 171.3 0.304641
  28 27.5 209.5 0.301466
  29 28.5 269.3 0.305052
  30 29.5 195.6 0.301027
  31 30.5 170.5 0.30297
  32 31.5 212.7 0.301156
  33 32.5 277.2 0.304064
  34 33.5 184.5 0.300452
  35 34.5 170.6 0.300782
  36 35.5 216.4 0.303607
  37 36.5 266.3 0.30721
  38 37.5 190.7 0.300838
  39 38.5 175.8 0.299594
  40 39.5 227 0.301659
  41 40.5 249.1 0.296672
  42 41.5 191.3 0.287697
  43 42.5 186.1 0.282435
  44 43.5 224.7 0.277575
  45 44.5 218.5 0.26787
  46 45.5 211.1 0.270607
  47 46.5 208.7 0.270889
  48 47.5 210.8 0.269911
  49 48.5 210.1 0.270738
  50 49.5 208.3 0.271278
  51 50.5 216.9 0.269743
  52 51.5 208.5 0.269825
  53 52.5 209.5 0.267916
  54 53.5 207.3 0.269968
  55 54.5 212.7 0.268399
  56 55.5 208.6 0.271271
  57 56.5 208.3 0.269485
  58 57.5 211.8 0.270225
  59 58.5 207.6 0.27085
  60 59.5 205.4 0.267622
  61 60.5 215.3 0.27087
  62 61.5 207.5 0.268829
  63 62.5 212.4 0.268255
  64 63.5 213.2 0.272586
  65 64.5 205.7 0.270302
  66 65.5 211.4 0.269741
  67 66.5 214.2 0.272337
  68 67.5 209.6 0.267556
  69 68.5 211 0.26816
  70 69.5 209.1 0.268007
  71 70.5 208.5 0.27326
  72 71.5 215.9 0.270917
  73 72.5 219.3 0.268526
  74 73.5 210.3 0.268932
  75 74.5 211.2 0.268194
  76 75.5 203 0.267879
  77 76.5 201.7 0.269412
  78 77.5 236.7 0.277065
  79 78.5 226.3 0.286758
  80 79.5 176.4 0.291454
  81 80.5 199.5 0.293697
  82 81.5 276.1 0.299371
  83 82.5 33.9 0.286419
1600 83 17453.000000000007
  1 0.5 220.7 0.297353
  2 1.5 270.4 0.304097
  3 2.5 182.7 0.296444
  4 3.5 176.1 0.298728
  5 4.5 245.6 0.299643
  6 5.5 245.9 0.301061
  7 6.5 177.7 0.300118
  8 7.5 177.7 0.302629
  9 8.5 261.4 0.307064
  10 9.5 234.3 0.303049
  11 10.5 171.3 0.303144
  12 11.5 181.6 0.300879
  13 12.5 270.7 0.304316
  14 13.5 222.4 0.305348
  15 14.5 170.9 0.305459
  16 15.5 192.6 0.301988
  17 16.5 271.4 0.306141
  18 17.5 210.1 0.301449
  19 18.5 170.8 0.306183
  20 19.5 197.3 0.30497
  21 20.5 282.2 0.30563
  22 21.5 196 0.30075
  23 22.5 169.8 0.304222
  24 23.5 204.6 0.301019
  25 24.5 278.3 0.306853
  26 25.5 192.6 0.30198
  27 26.5 170.2 0.301728
  28 27.5 210.5 0.30288
  29 28.5 275.2 0.306336
  30 29.5 188.5 0.301373
  31 30.5 172.7 0.300485
  32 31.5 213.9 0.302485
  33 32.5 269 0.303454
  34 33.5 189.8 0.303075
  35 34.5 172.5 0.300896
  36 35.5 222 0.299686
  37 36.5 264.7 0.304136
  38 37.5 186 0.298628
  39 38.5 174.2 0.300864
  40 39.5 232.1 0.299771
  41 40.5 250 0.295548
  42 41.5 186.4 0.286688
  43 42.5 189.5 0.281504
  44 43.5 221.9 0.27683
  45 44.5 217.4 0.269851
  46 45.5 205.3 0.269531
  47 46.5 210.6 0.272962
  48 47.5 211.9 0.269204
  49 48.5 210.6 0.267472
  50 49.5 215.1 0.269269
  51 50.5 208.8 0.269909
  52 51.5 208.6 0.269571
  53 52.5 210.9 0.270313
  54 53.5 208.2 0.268004
  55 54.5 214.9 0.270029
  56 55.5 207 0.267535
  57 56.5 211.2 0.271176
  58 57.5 209.7 0.268669
  59 58.5 213.7 0.269332
  60 59.5 206 0.269435
  61 60.5 214.7 0.271139
  62 61.5 204.6 0.270237
  63 62.5 209 0.271034
  64 63.5 213.6 0.270902
  65 64.5 205.1 0.267998
  66 65.5 215.1 0.272539
  67 66.5 207.3 0.274235
  68 67.5 218.8 0.269234
  69 68.5 210.9 0.267909
  70 69.5 208.6 0.272819
  71 70.5 203.7 0.268571
  72 71.5 218.7 0.269996
  73 72.5 216 0.271131
  74 73.5 215.5 0.269596
  75 74.5 212.2 0.267162
  76 75.5 202.2 0.26697
  77 76.5 197.4 0.270133
  78 77.5 239.2 0.278472
  79 78.5 224.4 0.288658
  80 79.5 174.8 0.289315
  81 80.5 197.4 0.292669
  82 81.5 267.4 0.296997
  83 82.5 42.3 0.288719
1700 83 17452.999999999996
  1 0.5 215.1 0.295669
  2 1.5 268.6 0.300731
  3 2.5 188.4 0.294838
  4 3.5 171.8 0.29457
  5 4.5 223.4 0.298305
  6 5.5 265.8 0.301343
  7 6.5 184.2 0.299856
  8 7.5 174.5 0.301363
  9 8.5 251 0.300718
  10 9.5 242.8 0.300191
  11 10.5 176.7 0.302001
  12 11.5 182.9 0.298937
  13 12.5 264.4 0.304063
  14 13.5 224.3 0.301724
  15 14.5 173.4 0.300902
  16 15.5 183 0.299338
  17 16.5 272.4 0.305745
  18 17.5 218.3 0.304112
  19 18.5 171.5 0.307371
  20 19.5 194.8 0.302509
  21 20.5 278.4 0.306991
  22 21.5 201.4 0.301639
  23 22.5 172.4 0.301807
  24 23.5 204.6 0.299089
  25 24.5 274.3 0.306044
  26 25.5 194.5 0.304179
  27 26.5 170.3 0.297108
  28 27.5 215.2 0.302358
  29 28.5 267.2 0.303908
  30 29.5 192.5 0.299503
  31 30.5 172.6 0.302397
  32 31.5 225.1 0.302006
  33 32.5 265.7 0.301066
  34 33.5 181.8 0.301017
  35 34.5 173.5 0.299851
  36 35.5 230.6 0.300282
  37 36.5 255 0.300285
  38 37.5 186.4 0.300609
  39 38.5 172.8 0.304114
  40 39.5 234.1 0.300874
  41 40.5 250.4 0.294369
  42 41.5 185.6 0.287458
  43 42.5 187.1 0.282483
  44 43.5 222.8 0.276135
  45 44.5 220.1 0.272282
  46 45.5 205.7 0.269405
  47 46.5 208.4 0.269518
  48 47.5 217.4 0.266211
  49 48.5 214.1 0.268378
  50 49.5 209.3 0.270855
  51 50.5 205.6 0.27149
  52 51.5 208.4 0.270095
  53 52.5 209.4 0.268076
  54 53.5 210.1 0.267575
  55 54.5 211.5 0.269562
  56 55.5 209.9 0.265127
  57 56.5 211.8 0.26913
  58 57.5 214.1 0.272441
  59 58.5 210.4 0.267967
  60 59.5 208.8 0.268801
  61 60.5 213.9 0.267202
  62 61.5 204.3 0.266599
  63 62.5 213.4 0.265634
  64 63.5 213.8 0.267537
  65 64.5 204.2 0.271711
  66 65.5 214.6 0.269868
  67 66.5 210.4 0.271965
  68 67.5 213.7 0.26927
  69 68.5 209.8 0.267775
  70 69.5 205 0.269831
  71 70.5 209 0.264202
  72 71.5 219.4 0.270573
  73 72.5 214.3 0.270907
  74 73.5 213.6 0.265698
  75 74.5 212 0.267813
  76 75.5 198.7 0.271427
  77 76.5 192.8 0.272248
  78 77.5 248.1 0.28089
  79 78.5 224.4 0.289713
  80 79.5 172.2 0.292245
  81 80.5 198.3 0.291967
  82 81.5 267.3 0.299165
  83 82.5 43.2 0.285501
1800 83 17453
  1 0.5 205.9 0.299289
  2 1.5 272.2 0.299348
  3 2.5 196 0.29498
  4 3.5 171.9 0.295584
  5 4.5 216.4 0.295913
  6 5.5 269.9 0.299851
  7 6.5 187 0.296661
  8 7.5 173.1 0.30111
  9 8.5 229.1 0.299983
  10 9.5 260.5 0.304178
  11 10.5 182.4 0.30258
  12 11.5 178.7 0.301488
  13 12.5 244.1 0.303743
  14 13.5 247.5 0.30455
  15 14.5 174.6 0.300045
  16 15.5 181.1 0.298906
  17 16.5 265.8 0.302274
  18 17.5 226.9 0.302424
  19 18.5 171.6 0.300948
  20 19.5 185.9 0.303819
  21 20.5 277.8 0.30385
  22 21.5 210.8 0.301233
  23 22.5 170.7 0.302632
  24 23.5 204.1 0.300299
  25 24.5 274.4 0.305414
  26 25.5 195.9 0.302016
  27 26.5 171.1 0.3041
  28 27.5 215.8 0.302102
  29 28.5 271.5 0.305246
  30 29.5 187.5 0.298454
  31 30.5 172 0.299419
  32 31.5 230.6 0.300192
  33 32.5 261.8 0.302707
  34 33.5 180.9 0.299995
  35 34.5 173.1 0.30286
  36 35.5 236.6 0.302445
  37 36.5 251.1 0.299319
  38 37.5 184.2 0.297221
  39 38.5 176.3 0.298957
  40 39.5 237.1 0.297885
  41 40.5 246.1 0.295873
  42 41.5 183.1 0.290215
  43 42.5 185.7 0.284191
  44 43.5 226.3 0.279072
  45 44.5 222.9 0.270893
  46 45.5 207.8 0.271577
  47 46.5 202.2 0.271081
  48 47.5 213.8 0.270804
  49 48.5 215.4 0.273119
  50 49.5 211.3 0.269924
  51 50.5 214.6 0.269962
  52 51.5 204.5 0.270598
  53 52.5 206.5 0.268923
  54 53.5 207.6 0.270582
  55 54.5 210.5 0.2695
  56 55.5 210.7 0.27128
  57 56.5 218.1 0.269248
  58 57.5 206.3 0.27104
  59 58.5 217.7 0.268617
  60 59.5 210.2 0.266474
  61 60.5 211.6 0.269958
  62 61.5 208.5 0.269466
  63 62.5 211.8 0.269745
  64 63.5 211.2 0.269195
  65 64.5 207.2 0.268444
  66 65.5 212.8 0.267796
  67 66.5 215.6 0.269424
  68 67.5 209.8 0.272575
  69 68.5 206.2 0.268766
  70 69.5 211.8 0.272384
  71 70.5 209.5 0.270071
  72 71.5 214.9 0.270838
  73 72.5 210.4 0.270123
  74 73.5 211.7 0.269281
  75 74.5 214.9 0.271299
  76 75.5 199.8 0.271293
  77 76.5 198.9 0.269084
  78 77.5 237.6 0.280831
  79 78.5 224.5 0.29035
  80 79.5 172.3 0.28959
  81 80.5 193.3 0.295283
  82 81.5 264.5 0.29929
  83 82.5 49 0.29468
1900 83 17453
  1 0.5 205 0.297611
  2 1.5 274.2 0.302746
  3 2.5 195.1 0.299191
  4 3.5 171.3 0.299046
  5 4.5 205.6 0.295108
  6 5.5 272.6 0.300535
  7 6.5 195.7 0.301663
  8 7.5 172.6 0.298887
  9 8.5 218.5 0.30032
  10 9.5 267.6 0.299964
  11 10.5 186.5 0.301383
  12 11.5 173.3 0.301024
  13 12.5 227 0.299869
  14 13.5 264.8 0.302357
  15 14.5 180.2 0.299991
  16 15.5 174.3 0.30416
  17 16.5 254.2 0.303879
  18 17.5 243 0.299451
  19 18.5 173.5 0.298298
  20 19.5 181.2 0.303885
  21 20.5 276.8 0.309179
  22 21.5 216.6 0.303641
  23 22.5 170.8 0.305757
  24 23.5 197.3 0.298774
  25 24.5 279.9 0.302914
  26 25.5 197.4 0.295537
  27 26.5 170.5 0.299255
  28 27.5 208.8 0.297561
  29 28.5 272.2 0.302599
  30 29.5 194.1 0.299993
  31 30.5 171.9 0.300446
  32 31.5 219.6 0.301923
  33 32.5 273.1 0.301317
  34 33.5 180.8 0.301428
  35 34.5 171.7 0.300813
  36 35.5 235.3 0.300734
  37 36.5 255.5 0.299638
  38 37.5 182.3 0.300282
  39 38.5 178.2 0.296182
  40 39.5 243.8 0.295972
  41 40.5 240.7 0.294981
  42 41.5 182 0.288619
  43 42.5 186.6 0.282847
  44 43.5 232.7 0.280295
  45 44.5 226.2 0.272552
  46 45.5 200.8 0.271932
  47 46.5 200.8 0.271777
  48 47.5 217.8 0.271543
  49 48.5 213.2 0.270326
  50 49.5 208.3 0.268609
  51 50.5 214.7 0.266778
  52 51.5 206.8 0.266743
  53 52.5 208.4 0.268726
  54 53.5 212.1 0.269891
  55 54.5 210.1 0.266973
  56 55.5 204 0.267163
  57 56.5 213.2 0.268719
  58 57.5 212.5 0.269934
  59 58.5 214.2 0.266677
  60 59.5 212.1 0.270926
  61 60.5 209.4 0.275035
  62 61.5 209.6 0.270423
  63 62.5 212.3 0.268172
  64 63.5 208.6 0.266019
  65 64.5 214.5 0.264377
  66 65.5 211.4 0.271579
  67 66.5 211.3 0.268894
  68 67.5 209.4 0.268918
  69 68.5 211.1 0.267725
  70 69.5 208.4 0.268507
  71 70.5 202.8 0.268374
  72 71.5 217.3 0.269949
  73 72.5 215.5 0.273719
  74 73.5 213.7 0.269078
  75 74.5 214 0.271137
  76 75.5 198.1 0.27469
  77 76.5 197.9 0.273129
  78 77.5 232.3 0.280406
  79 78.5 225.6 0.288024
  80 79.5 173.2 0.289886
  81 80.5 191.3 0.293273
  82 81.5 272 0.298737
  83 82.5 43.3 0.293108
2000 83 17452.999999999996
  1 0.5 202.6 0.293006
  2 1.5 268 0.301365
  3 2.5 202.8 0.294361
  4 3.5 173.4 0.294742
  5 4.5 204.2 0.296123
  6 5.5 270.6 0.301214
  7 6.5 197.5 0.296011
  8 7.5 173 0.296986
  9 8.5 211.8 0.299219
  10 9.5 267.3 0.301083
  11 10.5 193.7 0.300851
  12 11.5 173.2 0.301877
  13 12.5 224.8 0.299692
  14 13.5 265.6 0.301959
  15 14.5 181.4 0.299192
  16 15.5 173.4 0.299323
  17 16.5 241.2 0.300544
  18 17.5 256.1 0.304566
  19 18.5 174.3 0.30133
  20 19.5 176.6 0.301895
  21 20.5 264.8 0.304689
  22 21.5 232.4 0.302965
  23 22.5 171.2 0.302405
  24 23.5 188.7 0.299623
  25 24.5 270.4 0.302615
  26 25.5 215.1 0.298544
  27 26.5 172.2 0.299979
  28 27.5 199.9 0.301141
  29 28.5 271.9 0.302983
  30 29.5 202.3 0.300276
  31 30.5 171.6 0.298607
  32 31.5 212.7 0.303724
  33 32.5 272.8 0.302254
  34 33.5 188.4 0.300529
  35 34.5 171.5 0.298175
  36 35.5 230.5 0.298665
  37 36.5 262 0.29831
  38 37.5 181.2 0.297328
  39 38.5 176.4 0.298055
  40 39.5 246.4 0.29855
  41 40.5 244 0.29178
  42 41.5 176.8 0.288094
  43 42.5 188.2 0.286467
  44 43.5 234.6 0.280661
  45 44.5 226.1 0.272517
  46 45.5 200.9 0.26882
  47 46.5 208 0.268662
  48 47.5 211.8 0.267869
  49 48.5 214.3 0.271589
  50 49.5 204.7 0.268532
  51 50.5 213 0.266736
  52 51.5 214.5 0.26757
  53 52.5 212 0.270562
  54 53.5 210.9 0.268362
  55 54.5 207.7 0.270847
  56 55.5 205.6 0.269651
  57 56.5 209.4 0.267005
  58 57.5 213.4 0.271267
  59 58.5 214.3 0.271792
  60 59.5 206.6 0.27136
  61 60.5 213.9 0.26913
  62 61.5 211.8 0.272792
  63 62.5 211.8 0.270814
  64 63.5 209.5 0.271436
  65 64.5 214 0.270603
  66 65.5 206.6 0.270952
  67 66.5 208.3 0.272078
  68 67.5 212.9 0.270389
  69 68.5 206.2 0.271317
  70 69.5 206.3 0.270668
  71 70.5 209.8 0.272266
  72 71.5 213.4 0.268874
  73 72.5 215.4 0.271898
  74 73.5 211.6 0.265861
  75 74.5 212.6 0.268504
  76 75.5 199.5 0.273022
  77 76.5 202.5 0.274219
  78 77.5 231.5 0.282692
  79 78.5 223.4 0.286014
  80 79.5 175.6 0.290205
  81 80.5 190.2 0.293829
  82 81.5 267.7 0.296527
  83 82.5 47.8 0.287834
2100 83 17453
  1 0.5 205.2 0.294322
  2 1.5 261.5 0.29796
  3 2.5 206.8 0.293849
  4 3.5 172.6 0.299893
  5 4.5 208.7 0.301343
  6 5.5 267.6 0.300134
  7 6.5 197 0.297064
  8 7.5 170.4 0.302591
  9 8.5 215.5 0.298727
  10 9.5 270.1 0.302186
  11 10.5 189.2 0.298432
  12 11.5 173.2 0.301439
  13 12.5 227.6 0.298609
  14 13.5 255.9 0.300125
  15 14.5 188 0.298567
  16 15.5 174.6 0.298255
  17 16.5 230.4 0.299919
  18 17.5 263.8 0.302707
  19 18.5 176.7 0.300714
  20 19.5 174.5 0.300456
  21 20.5 253.1 0.299806
  22 21.5 243.6 0.30286
  23 22.5 173.5 0.300087
  24 23.5 178 0.303147
  25 24.5 263.1 0.302695
  26 25.5 230.2 0.299917
  27 26.5 174.8 0.297481
  28 27.5 192.2 0.299181
  29 28.5 271 0.301822
  30 29.5 210.8 0.294857
  31 30.5 172.1 0.297695
  32 31.5 210 0.299044
  33 32.5 268.1 0.301629
  34 33.5 195.1 0.297209
  35 34.5 173.5 0.297575
  36 35.5 227.2 0.298867
  37 36.5 260.8 0.30052
  38 37.5 184.4 0.298046
  39 38.5 177.3 0.295282
  40 39.5 240.8 0.299078
  41 40.5 246.9 0.295959
  42 41.5 179.2 0.287745
  43 42.5 190.8 0.287108
  44 43.5 246 0.281218
  45 44.5 216.4 0.275773
  46 45.5 198.5 0.271673
  47 46.5 210.1 0.271069
  48 47.5 208.9 0.266811
  49 48.5 215.9 0.268145
  50 49.5 207.1 0.268197
  51 50.5 211.5 0.268777
  52 51.5 217.4 0.268711
  53 52.5 209.1 0.270236
  54 53.5 210.5 0.268274
  55 54.5 209.3 0.270557
  56 55.5 210.4 0.268269
  57 56.5 210.5 0.269663
  58 57.5 211.1 0.267472
  59 58.5 208.5 0.270511
  60 59.5 210.7 0.2689
  61 60.5 210.6 0.267587
  62 61.5 209.1 0.268354
  63 62.5 210.5 0.268488
  64 63.5 210.4 0.268744
  65 64.5 202.3 0.271757
  66 65.5 210.5 0.268434
  67 66.5 214.9 0.268229
  68 67.5 217.6 0.271435
  69 68.5 201.2 0.269351
  70 69.5 209 0.27217
  71 70.5 209.6 0.264615
  72 71.5 209.6 0.268551
  73 72.5 207.8 0.273026
